survey_year,site,zone,transect,classcode,count,survey,longitude,latitude,density,year
2021,FLAT_ROCK_N,INNER,1,STRPURAD,1,pisco,-118.4074269,33.80132468,0.016666666666666666,21
2021,FLAT_ROCK_N,INNER,2,STRPURAD,8,pisco,-118.4074269,33.80132468,0.13333333333333333,21
2021,BUNKER_POINT,OUTER,1,STRPURAD,0,pisco,-118.35317,33.72465,0,21
2021,BUNKER_POINT,OUTER,2,STRPURAD,0,pisco,-118.35317,33.72465,0,21
2021,3_PALMS_EAST,INNER,1,STRPURAD,23,pisco,-118.3326001,33.71810456,0.38333333333333336,21
2021,3_PALMS_EAST,INNER,2,STRPURAD,41,pisco,-118.3326001,33.71810456,0.6833333333333333,21
2021,3_PALMS_EAST,MID,1,STRPURAD,0,pisco,-118.3326001,33.71810456,0,21
2021,3_PALMS_EAST,MID,2,STRPURAD,18,pisco,-118.3326001,33.71810456,0.3,21
2021,3_PALMS_EAST,OUTER,1,STRPURAD,20,pisco,-118.3326001,33.71810456,0.3333333333333333,21
2021,3_PALMS_EAST,OUTER,2,STRPURAD,42,pisco,-118.3326001,33.71810456,0.7,21
2021,BUNKER_POINT,MID,1,STRPURAD,15,pisco,-118.35317,33.72465,0.25,21
2021,BUNKER_POINT,MID,2,STRPURAD,47,pisco,-118.35317,33.72465,0.7833333333333333,21
2021,BUNKER_POINT,INNER,1,STRPURAD,98,pisco,-118.35317,33.72465,1.6333333333333333,21
2021,BUNKER_POINT,INNER,2,STRPURAD,80,pisco,-118.35317,33.72465,1.3333333333333333,21
2021,POINT_FERMIN,INNER,1,STRPURAD,72,pisco,-118.3001585,33.70732309,1.2,21
2021,POINT_FERMIN,INNER,2,STRPURAD,39,pisco,-118.3001585,33.70732309,0.65,21
2021,LITTLE_DUME_W,INNER,1,STRPURAD,0,pisco,-118.79097,34.00654,0,21
2021,LITTLE_DUME_W,INNER,2,STRPURAD,0,pisco,-118.79097,34.00654,0,21
2021,LITTLE_DUME_W,MID,1,STRPURAD,3,pisco,-118.79097,34.00654,0.05,21
2021,LITTLE_DUME_W,MID,2,STRPURAD,0,pisco,-118.79097,34.00654,0,21
2021,LITTLE_DUME_W,OUTER,1,STRPURAD,6,pisco,-118.79097,34.00654,0.1,21
2021,LITTLE_DUME_W,OUTER,2,STRPURAD,7,pisco,-118.79097,34.00654,0.11666666666666667,21
2021,POINT_DUME,INNER,1,STRPURAD,0,pisco,-118.80659,33.99884,0,21
2021,POINT_DUME,INNER,2,STRPURAD,0,pisco,-118.80659,33.99884,0,21
2021,POINT_DUME,MID,1,STRPURAD,2,pisco,-118.80659,33.99884,0.03333333333333333,21
2021,POINT_DUME,MID,2,STRPURAD,1,pisco,-118.80659,33.99884,0.016666666666666666,21
2021,POINT_DUME,OUTER,1,STRPURAD,0,pisco,-118.80659,33.99884,0,21
2021,POINT_DUME,OUTER,2,STRPURAD,2,pisco,-118.80659,33.99884,0.03333333333333333,21
2022,UNDERWATER_ARCH,INNER,1,STRPURAD,173,pisco,-118.4171149,33.75146441,2.8833333333333333,22
2022,UNDERWATER_ARCH,INNER,2,STRPURAD,203,pisco,-118.4171149,33.75146441,3.3833333333333333,22
2022,UNDERWATER_ARCH,MID,1,STRPURAD,8,pisco,-118.4171149,33.75146441,0.13333333333333333,22
2022,UNDERWATER_ARCH,MID,2,STRPURAD,50,pisco,-118.4171149,33.75146441,0.8333333333333334,22
2022,UNDERWATER_ARCH,OUTER,1,STRPURAD,30,pisco,-118.4171149,33.75146441,0.5,22
2022,UNDERWATER_ARCH,OUTER,2,STRPURAD,42,pisco,-118.4171149,33.75146441,0.7,22
2022,WHITES_POINT,INNER,1,STRPURAD,318,pisco,-118.3253193,33.71587645,5.3,22
2022,WHITES_POINT,INNER,2,STRPURAD,18,pisco,-118.3253193,33.71587645,0.3,22
2022,WHITES_POINT,MID,1,STRPURAD,0,pisco,-118.3253193,33.71587645,0,22
2022,WHITES_POINT,MID,2,STRPURAD,17,pisco,-118.3253193,33.71587645,0.2833333333333333,22
2022,WHITES_POINT,OUTER,1,STRPURAD,8,pisco,-118.3253193,33.71587645,0.13333333333333333,22
2022,WHITES_POINT,OUTER,2,STRPURAD,0,pisco,-118.3253193,33.71587645,0,22
2022,POINT_FERMIN,INNER,1,STRPURAD,338,pisco,-118.3001585,33.70732309,5.633333333333334,22
2022,POINT_FERMIN,INNER,2,STRPURAD,79,pisco,-118.3001585,33.70732309,1.3166666666666667,22
2022,POINT_FERMIN,MID,1,STRPURAD,1,pisco,-118.3001585,33.70732309,0.016666666666666666,22
2022,POINT_FERMIN,MID,2,STRPURAD,0,pisco,-118.3001585,33.70732309,0,22
2022,POINT_FERMIN,OUTER,1,STRPURAD,0,pisco,-118.3001585,33.70732309,0,22
2022,POINT_FERMIN,OUTER,2,STRPURAD,0,pisco,-118.3001585,33.70732309,0,22
2022,RESORT_POINT,INNER,1,STRPURAD,14,pisco,-118.4274621,33.76647796,0.23333333333333334,22
2022,RESORT_POINT,INNER,2,STRPURAD,1,pisco,-118.4274621,33.76647796,0.016666666666666666,22
2022,RESORT_POINT,MID,1,STRPURAD,9,pisco,-118.4274621,33.76647796,0.15,22
2022,RESORT_POINT,MID,2,STRPURAD,10,pisco,-118.4274621,33.76647796,0.16666666666666666,22
2022,RESORT_POINT,OUTER,1,STRPURAD,20,pisco,-118.4274621,33.76647796,0.3333333333333333,22
2022,RESORT_POINT,OUTER,2,STRPURAD,15,pisco,-118.4274621,33.76647796,0.25,22
2022,LUNADA_BAY,INNER,1,STRPURAD,2,pisco,-118.4310422,33.77105924,0.03333333333333333,22
2022,LUNADA_BAY,INNER,2,STRPURAD,30,pisco,-118.4310422,33.77105924,0.5,22
2022,LUNADA_BAY,MID,1,STRPURAD,46,pisco,-118.4310422,33.77105924,0.7666666666666667,22
2022,LUNADA_BAY,MID,2,STRPURAD,39,pisco,-118.4310422,33.77105924,0.65,22
2022,LUNADA_BAY,OUTER,1,STRPURAD,81,pisco,-118.4310422,33.77105924,1.35,22
2022,LUNADA_BAY,OUTER,2,STRPURAD,12,pisco,-118.4310422,33.77105924,0.2,22
2022,RIDGES_S,INNER,1,STRPURAD,4,pisco,-118.4258496,33.78574831,0.06666666666666667,22
2022,RIDGES_S,INNER,2,STRPURAD,2,pisco,-118.4258496,33.78574831,0.03333333333333333,22
2022,ROCKY_POINT_N,INNER,1,STRPURAD,3,pisco,-118.42999,33.78093,0.05,22
2022,ROCKY_POINT_N,INNER,2,STRPURAD,1,pisco,-118.42999,33.78093,0.016666666666666666,22
2022,ROCKY_POINT_N,MID,1,STRPURAD,14,pisco,-118.42999,33.78093,0.23333333333333334,22
2022,ROCKY_POINT_N,MID,2,STRPURAD,3,pisco,-118.42999,33.78093,0.05,22
2022,ROCKY_POINT_N,OUTER,1,STRPURAD,0,pisco,-118.42999,33.78093,0,22
2022,ROCKY_POINT_N,OUTER,2,STRPURAD,10,pisco,-118.42999,33.78093,0.16666666666666666,22
2022,120_REEF,INNER,1,STRPURAD,0,pisco,-118.39227,33.73749,0,22
2022,120_REEF,INNER,2,STRPURAD,1,pisco,-118.39227,33.73749,0.016666666666666666,22
2022,120_REEF,MID,1,STRPURAD,5,pisco,-118.39227,33.73749,0.08333333333333333,22
2022,120_REEF,MID,2,STRPURAD,10,pisco,-118.39227,33.73749,0.16666666666666666,22
2022,ABALONE_COVE_KELP_W,INNER,1,STRPURAD,0,pisco,-118.38789,33.73922,0,22
2022,ABALONE_COVE_KELP_W,INNER,2,STRPURAD,38,pisco,-118.38789,33.73922,0.6333333333333333,22
2022,ABALONE_COVE_KELP_W,MID,1,STRPURAD,0,pisco,-118.38789,33.73922,0,22
2022,ABALONE_COVE_KELP_W,MID,2,STRPURAD,1,pisco,-118.38789,33.73922,0.016666666666666666,22
2022,ABALONE_COVE_KELP_W,OUTER,1,STRPURAD,0,pisco,-118.38789,33.73922,0,22
2022,ABALONE_COVE_KELP_W,OUTER,2,STRPURAD,0,pisco,-118.38789,33.73922,0,22
2022,HAWTHORNE_REEF,MID,1,STRPURAD,8,pisco,-118.4178193,33.7470318,0.13333333333333333,22
2022,HAWTHORNE_REEF,MID,2,STRPURAD,33,pisco,-118.4178193,33.7470318,0.55,22
2022,HAWTHORNE_REEF,OUTER,1,STRPURAD,3,pisco,-118.4178193,33.7470318,0.05,22
2022,HAWTHORNE_REEF,OUTER,2,STRPURAD,12,pisco,-118.4178193,33.7470318,0.2,22
2022,RIDGES_S,MID,1,STRPURAD,3,pisco,-118.4258496,33.78574831,0.05,22
2022,RIDGES_S,MID,2,STRPURAD,7,pisco,-118.4258496,33.78574831,0.11666666666666667,22
2022,FLAT_ROCK_N,INNER,1,STRPURAD,5,pisco,-118.4074269,33.80132468,0.08333333333333333,22
2022,FLAT_ROCK_N,INNER,2,STRPURAD,5,pisco,-118.4074269,33.80132468,0.08333333333333333,22
2022,FLAT_ROCK_N,MID,1,STRPURAD,7,pisco,-118.4074269,33.80132468,0.11666666666666667,22
2022,FLAT_ROCK_N,MID,2,STRPURAD,4,pisco,-118.4074269,33.80132468,0.06666666666666667,22
2022,HAWTHORNE_REEF,INNER,1,STRPURAD,6,pisco,-118.4178193,33.7470318,0.1,22
2022,HAWTHORNE_REEF,INNER,2,STRPURAD,51,pisco,-118.4178193,33.7470318,0.85,22
2022,RIDGES_S,OUTER,1,STRPURAD,0,pisco,-118.4258496,33.78574831,0,22
2022,RIDGES_S,OUTER,2,STRPURAD,1,pisco,-118.4258496,33.78574831,0.016666666666666666,22
2022,BUNKER_POINT,MID,1,STRPURAD,5,pisco,-118.35317,33.72465,0.08333333333333333,22
2022,BUNKER_POINT,MID,2,STRPURAD,18,pisco,-118.35317,33.72465,0.3,22
2022,BUNKER_POINT,OUTER,1,STRPURAD,0,pisco,-118.35317,33.72465,0,22
2022,BUNKER_POINT,OUTER,2,STRPURAD,0,pisco,-118.35317,33.72465,0,22
2022,BUNKER_POINT,INNER,1,STRPURAD,0,pisco,-118.35317,33.72465,0,22
2022,BUNKER_POINT,INNER,2,STRPURAD,20,pisco,-118.35317,33.72465,0.3333333333333333,22
2022,POINT_VICENTE_W,INNER,1,STRPURAD,19,pisco,-118.41369,33.73974,0.31666666666666665,22
2022,POINT_VICENTE_W,INNER,2,STRPURAD,11,pisco,-118.41369,33.73974,0.18333333333333332,22
2022,POINT_VICENTE_W,MID,1,STRPURAD,81,pisco,-118.41369,33.73974,1.35,22
2022,POINT_VICENTE_W,MID,2,STRPURAD,30,pisco,-118.41369,33.73974,0.5,22
2022,POINT_VICENTE_W,OUTER,1,STRPURAD,0,pisco,-118.41369,33.73974,0,22
2022,POINT_VICENTE_W,OUTER,2,STRPURAD,0,pisco,-118.41369,33.73974,0,22
2022,RIDGES_N,INNER,1,STRPURAD,6,pisco,-118.42323,33.78848,0.1,22
2022,RIDGES_N,INNER,2,STRPURAD,4,pisco,-118.42323,33.78848,0.06666666666666667,22
2022,3_PALMS_EAST,INNER,1,STRPURAD,2,pisco,-118.3326001,33.71810456,0.03333333333333333,22
2022,3_PALMS_EAST,INNER,2,STRPURAD,3,pisco,-118.3326001,33.71810456,0.05,22
2022,3_PALMS_EAST,MID,1,STRPURAD,20,pisco,-118.3326001,33.71810456,0.3333333333333333,22
2022,3_PALMS_EAST,MID,2,STRPURAD,26,pisco,-118.3326001,33.71810456,0.43333333333333335,22
2022,3_PALMS_EAST,OUTER,1,STRPURAD,2,pisco,-118.3326001,33.71810456,0.03333333333333333,22
2022,3_PALMS_EAST,OUTER,2,STRPURAD,73,pisco,-118.3326001,33.71810456,1.2166666666666666,22
2022,ROCKY_POINT_S,INNER,1,STRPURAD,2,pisco,-118.4323053,33.77601668,0.03333333333333333,22
2022,ROCKY_POINT_S,INNER,2,STRPURAD,4,pisco,-118.4323053,33.77601668,0.06666666666666667,22
2022,ROCKY_POINT_S,OUTER,1,STRPURAD,11,pisco,-118.4323053,33.77601668,0.18333333333333332,22
2022,ROCKY_POINT_S,OUTER,2,STRPURAD,2,pisco,-118.4323053,33.77601668,0.03333333333333333,22
2022,LITTLE_DUME_W,INNER,1,STRPURAD,0,pisco,-118.79097,34.00654,0,22
2022,LITTLE_DUME_W,INNER,2,STRPURAD,2,pisco,-118.79097,34.00654,0.03333333333333333,22
2022,LITTLE_DUME_W,MID,1,STRPURAD,0,pisco,-118.79097,34.00654,0,22
2022,LITTLE_DUME_W,MID,2,STRPURAD,0,pisco,-118.79097,34.00654,0,22
2022,LITTLE_DUME_W,OUTER,1,STRPURAD,3,pisco,-118.79097,34.00654,0.05,22
2022,LITTLE_DUME_W,OUTER,2,STRPURAD,5,pisco,-118.79097,34.00654,0.08333333333333333,22
2022,POINT_DUME,INNER,1,STRPURAD,0,pisco,-118.80659,33.99884,0,22
2022,POINT_DUME,INNER,2,STRPURAD,4,pisco,-118.80659,33.99884,0.06666666666666667,22
2022,POINT_DUME,MID,1,STRPURAD,0,pisco,-118.80659,33.99884,0,22
2022,POINT_DUME,MID,2,STRPURAD,0,pisco,-118.80659,33.99884,0,22
2022,POINT_DUME,OUTER,1,STRPURAD,0,pisco,-118.80659,33.99884,0,22
2022,POINT_DUME,OUTER,2,STRPURAD,0,pisco,-118.80659,33.99884,0,22
2022,LONG_POINT_E,INNER,1,STRPURAD,16,pisco,-118.40122,33.73595,0.26666666666666666,22
2022,LONG_POINT_E,INNER,2,STRPURAD,22,pisco,-118.40122,33.73595,0.36666666666666664,22
2022,LONG_POINT_E,MID,1,STRPURAD,6,pisco,-118.40122,33.73595,0.1,22
2022,LONG_POINT_E,MID,2,STRPURAD,6,pisco,-118.40122,33.73595,0.1,22
2022,LONG_POINT_E,OUTER,1,STRPURAD,1,pisco,-118.40122,33.73595,0.016666666666666666,22
2022,LONG_POINT_E,OUTER,2,STRPURAD,0,pisco,-118.40122,33.73595,0,22
2022,ROCKY_POINT_S,MID,1,STRPURAD,3,pisco,-118.4323053,33.77601668,0.05,22
2022,ROCKY_POINT_S,MID,2,STRPURAD,16,pisco,-118.4323053,33.77601668,0.26666666666666666,22
2022,LECHUZA,INNER,1,STRPURAD,1,pisco,-118.86313,34.03186,0.016666666666666666,22
2022,LECHUZA,INNER,2,STRPURAD,1,pisco,-118.86313,34.03186,0.016666666666666666,22
2022,LECHUZA,MID,1,STRPURAD,0,pisco,-118.86313,34.03186,0,22
2022,LECHUZA,MID,2,STRPURAD,0,pisco,-118.86313,34.03186,0,22
2022,RIDGES_N,MID,1,STRPURAD,2,pisco,-118.42323,33.78848,0.03333333333333333,22
2022,RIDGES_N,MID,2,STRPURAD,12,pisco,-118.42323,33.78848,0.2,22
2022,RIDGES_N,OUTER,1,STRPURAD,6,pisco,-118.42323,33.78848,0.1,22
2022,RIDGES_N,OUTER,2,STRPURAD,26,pisco,-118.42323,33.78848,0.43333333333333335,22
2022,SCAI_IRON_BOUND_COVE,INNER,1,STRPURAD,4,pisco,-118.57515,33.4475,0.06666666666666667,22
2022,SCAI_IRON_BOUND_COVE,INNER,2,STRPURAD,0,pisco,-118.57515,33.4475,0,22
2022,SCAI_IRON_BOUND_COVE,MID,1,STRPURAD,1,pisco,-118.57515,33.4475,0.016666666666666666,22
2022,SCAI_IRON_BOUND_COVE,MID,2,STRPURAD,3,pisco,-118.57515,33.4475,0.05,22
2022,SCAI_IRON_BOUND_COVE,OUTER,1,STRPURAD,1,pisco,-118.57515,33.4475,0.016666666666666666,22
2022,SCAI_IRON_BOUND_COVE,OUTER,2,STRPURAD,5,pisco,-118.57515,33.4475,0.08333333333333333,22
2022,SCAI_RIPPERS_COVE,INNER,1,STRPURAD,0,pisco,-118.43547,33.42815,0,22
2022,SCAI_RIPPERS_COVE,INNER,2,STRPURAD,0,pisco,-118.43547,33.42815,0,22
2022,SCAI_RIPPERS_COVE,MID,1,STRPURAD,0,pisco,-118.43547,33.42815,0,22
2022,SCAI_RIPPERS_COVE,MID,2,STRPURAD,0,pisco,-118.43547,33.42815,0,22
2023,UNDERWATER_ARCH,MID,1,STRPURAD,222,pisco,-118.4171149,33.75146441,3.7,23
2023,UNDERWATER_ARCH,MID,2,STRPURAD,195,pisco,-118.4171149,33.75146441,3.25,23
2023,UNDERWATER_ARCH,OUTER,1,STRPURAD,193,pisco,-118.4171149,33.75146441,3.216666666666667,23
2023,UNDERWATER_ARCH,OUTER,2,STRPURAD,11,pisco,-118.4171149,33.75146441,0.18333333333333332,23
2023,120_REEF,INNER,1,STRPURAD,0,pisco,-118.39227,33.73749,0,23
2023,120_REEF,INNER,2,STRPURAD,0,pisco,-118.39227,33.73749,0,23
2023,120_REEF,MID,1,STRPURAD,0,pisco,-118.39227,33.73749,0,23
2023,120_REEF,MID,2,STRPURAD,0,pisco,-118.39227,33.73749,0,23
2023,ABALONE_COVE_KELP_W,INNER,1,STRPURAD,9,pisco,-118.38789,33.73922,0.15,23
2023,ABALONE_COVE_KELP_W,INNER,2,STRPURAD,2,pisco,-118.38789,33.73922,0.03333333333333333,23
2023,ABALONE_COVE_KELP_W,MID,1,STRPURAD,0,pisco,-118.38789,33.73922,0,23
2023,ABALONE_COVE_KELP_W,MID,2,STRPURAD,0,pisco,-118.38789,33.73922,0,23
2023,ABALONE_COVE_KELP_W,OUTER,1,STRPURAD,0,pisco,-118.38789,33.73922,0,23
2023,ABALONE_COVE_KELP_W,OUTER,2,STRPURAD,0,pisco,-118.38789,33.73922,0,23
2023,3_PALMS_EAST,OUTER,1,STRPURAD,7,pisco,-118.3326001,33.71810456,0.11666666666666667,23
2023,3_PALMS_EAST,OUTER,2,STRPURAD,7,pisco,-118.3326001,33.71810456,0.11666666666666667,23
2023,ROCKY_POINT_N,INNER,1,STRPURAD,0,pisco,-118.42999,33.78093,0,23
2023,ROCKY_POINT_N,INNER,2,STRPURAD,0,pisco,-118.42999,33.78093,0,23
2023,ROCKY_POINT_N,MID,1,STRPURAD,2,pisco,-118.42999,33.78093,0.03333333333333333,23
2023,ROCKY_POINT_N,MID,2,STRPURAD,0,pisco,-118.42999,33.78093,0,23
2023,ROCKY_POINT_N,OUTER,1,STRPURAD,5,pisco,-118.42999,33.78093,0.08333333333333333,23
2023,ROCKY_POINT_N,OUTER,2,STRPURAD,8,pisco,-118.42999,33.78093,0.13333333333333333,23
2023,FLAT_ROCK_N,INNER,1,STRPURAD,8,pisco,-118.4074269,33.80132468,0.13333333333333333,23
2023,FLAT_ROCK_N,INNER,2,STRPURAD,13,pisco,-118.4074269,33.80132468,0.21666666666666667,23
2023,FLAT_ROCK_N,MID,1,STRPURAD,2,pisco,-118.4074269,33.80132468,0.03333333333333333,23
2023,FLAT_ROCK_N,MID,2,STRPURAD,2,pisco,-118.4074269,33.80132468,0.03333333333333333,23
2023,UNDERWATER_ARCH,INNER,1,STRPURAD,688,pisco,-118.4171149,33.75146441,11.466666666666667,23
2023,UNDERWATER_ARCH,INNER,2,STRPURAD,1500,pisco,-118.4171149,33.75146441,25,23
2023,RIDGES_N,INNER,1,STRPURAD,0,pisco,-118.42323,33.78848,0,23
2023,RIDGES_N,INNER,2,STRPURAD,0,pisco,-118.42323,33.78848,0,23
2023,RIDGES_N,MID,1,STRPURAD,4,pisco,-118.42323,33.78848,0.06666666666666667,23
2023,RIDGES_N,MID,2,STRPURAD,0,pisco,-118.42323,33.78848,0,23
2023,RIDGES_N,OUTER,1,STRPURAD,0,pisco,-118.42323,33.78848,0,23
2023,RIDGES_N,OUTER,2,STRPURAD,5,pisco,-118.42323,33.78848,0.08333333333333333,23
2023,3_PALMS_EAST,INNER,1,STRPURAD,0,pisco,-118.3326001,33.71810456,0,23
2023,3_PALMS_EAST,INNER,2,STRPURAD,0,pisco,-118.3326001,33.71810456,0,23
2023,3_PALMS_EAST,MID,1,STRPURAD,7,pisco,-118.3326001,33.71810456,0.11666666666666667,23
2023,3_PALMS_EAST,MID,2,STRPURAD,0,pisco,-118.3326001,33.71810456,0,23
2023,POINT_VICENTE_W,INNER,1,STRPURAD,0,pisco,-118.41369,33.73974,0,23
2023,POINT_VICENTE_W,INNER,2,STRPURAD,3,pisco,-118.41369,33.73974,0.05,23
2023,POINT_VICENTE_W,MID,1,STRPURAD,6,pisco,-118.41369,33.73974,0.1,23
2023,POINT_VICENTE_W,MID,2,STRPURAD,36,pisco,-118.41369,33.73974,0.6,23
2023,POINT_VICENTE_W,OUTER,1,STRPURAD,9,pisco,-118.41369,33.73974,0.15,23
2023,POINT_VICENTE_W,OUTER,2,STRPURAD,9,pisco,-118.41369,33.73974,0.15,23
2023,SCAI_RIPPERS_COVE,INNER,1,STRPURAD,0,pisco,-118.43547,33.42815,0,23
2023,SCAI_RIPPERS_COVE,INNER,2,STRPURAD,0,pisco,-118.43547,33.42815,0,23
2023,SCAI_RIPPERS_COVE,MID,1,STRPURAD,0,pisco,-118.43547,33.42815,0,23
2023,SCAI_RIPPERS_COVE,MID,2,STRPURAD,0,pisco,-118.43547,33.42815,0,23
2023,LUNADA_BAY,INNER,1,STRPURAD,1,pisco,-118.4310422,33.77105924,0.016666666666666666,23
2023,LUNADA_BAY,INNER,2,STRPURAD,1,pisco,-118.4310422,33.77105924,0.016666666666666666,23
2023,LUNADA_BAY,MID,1,STRPURAD,8,pisco,-118.4310422,33.77105924,0.13333333333333333,23
2023,LUNADA_BAY,MID,2,STRPURAD,44,pisco,-118.4310422,33.77105924,0.7333333333333333,23
2023,LUNADA_BAY,OUTER,1,STRPURAD,5,pisco,-118.4310422,33.77105924,0.08333333333333333,23
2023,LUNADA_BAY,OUTER,2,STRPURAD,18,pisco,-118.4310422,33.77105924,0.3,23
2023,RESORT_POINT,OUTER,1,STRPURAD,4,pisco,-118.4274621,33.76647796,0.06666666666666667,23
2023,RESORT_POINT,OUTER,2,STRPURAD,14,pisco,-118.4274621,33.76647796,0.23333333333333334,23
2023,ROCKY_POINT_S,OUTER,1,STRPURAD,9,pisco,-118.4323053,33.77601668,0.15,23
2023,ROCKY_POINT_S,OUTER,2,STRPURAD,12,pisco,-118.4323053,33.77601668,0.2,23
2023,RESORT_POINT,INNER,1,STRPURAD,10,pisco,-118.4274621,33.76647796,0.16666666666666666,23
2023,RESORT_POINT,INNER,2,STRPURAD,19,pisco,-118.4274621,33.76647796,0.31666666666666665,23
2023,RESORT_POINT,MID,1,STRPURAD,72,pisco,-118.4274621,33.76647796,1.2,23
2023,RESORT_POINT,MID,2,STRPURAD,48,pisco,-118.4274621,33.76647796,0.8,23
2023,RIDGES_S,MID,1,STRPURAD,0,pisco,-118.4258496,33.78574831,0,23
2023,RIDGES_S,MID,2,STRPURAD,0,pisco,-118.4258496,33.78574831,0,23
2023,RIDGES_S,OUTER,1,STRPURAD,1,pisco,-118.4258496,33.78574831,0.016666666666666666,23
2023,RIDGES_S,OUTER,2,STRPURAD,0,pisco,-118.4258496,33.78574831,0,23
2023,ROCKY_POINT_S,INNER,1,STRPURAD,0,pisco,-118.4323053,33.77601668,0,23
2023,ROCKY_POINT_S,INNER,2,STRPURAD,0,pisco,-118.4323053,33.77601668,0,23
2023,ROCKY_POINT_S,MID,1,STRPURAD,4,pisco,-118.4323053,33.77601668,0.06666666666666667,23
2023,ROCKY_POINT_S,MID,2,STRPURAD,28,pisco,-118.4323053,33.77601668,0.4666666666666667,23
2023,BUNKER_POINT,INNER,1,STRPURAD,0,pisco,-118.35317,33.72465,0,23
2023,BUNKER_POINT,INNER,2,STRPURAD,0,pisco,-118.35317,33.72465,0,23
2023,BUNKER_POINT,MID,1,STRPURAD,1,pisco,-118.35317,33.72465,0.016666666666666666,23
2023,BUNKER_POINT,MID,2,STRPURAD,1,pisco,-118.35317,33.72465,0.016666666666666666,23
2023,RIDGES_S,INNER,1,STRPURAD,12,pisco,-118.4258496,33.78574831,0.2,23
2023,RIDGES_S,INNER,2,STRPURAD,0,pisco,-118.4258496,33.78574831,0,23
2023,LECHUZA,MID,1,STRPURAD,8,pisco,-118.86313,34.03186,0.13333333333333333,23
2023,LECHUZA,MID,2,STRPURAD,2,pisco,-118.86313,34.03186,0.03333333333333333,23
2023,LONG_POINT_E,OUTER,1,STRPURAD,0,pisco,-118.40122,33.73595,0,23
2023,LONG_POINT_E,OUTER,2,STRPURAD,8,pisco,-118.40122,33.73595,0.13333333333333333,23
2023,LONG_POINT_E,MID,1,STRPURAD,3,pisco,-118.40122,33.73595,0.05,23
2023,LONG_POINT_E,MID,2,STRPURAD,13,pisco,-118.40122,33.73595,0.21666666666666667,23
2023,BUNKER_POINT,OUTER,1,STRPURAD,0,pisco,-118.35317,33.72465,0,23
2023,BUNKER_POINT,OUTER,2,STRPURAD,10,pisco,-118.35317,33.72465,0.16666666666666666,23
2023,LONG_POINT_E,INNER,1,STRPURAD,21,pisco,-118.40122,33.73595,0.35,23
2023,LONG_POINT_E,INNER,2,STRPURAD,6,pisco,-118.40122,33.73595,0.1,23
2023,HAWTHORNE_REEF,INNER,1,STRPURAD,76,pisco,-118.4178193,33.7470318,1.2666666666666666,23
2023,HAWTHORNE_REEF,INNER,2,STRPURAD,13,pisco,-118.4178193,33.7470318,0.21666666666666667,23
2023,HAWTHORNE_REEF,MID,1,STRPURAD,108,pisco,-118.4178193,33.7470318,1.8,23
2023,HAWTHORNE_REEF,MID,2,STRPURAD,98,pisco,-118.4178193,33.7470318,1.6333333333333333,23
2023,HAWTHORNE_REEF,OUTER,1,STRPURAD,2,pisco,-118.4178193,33.7470318,0.03333333333333333,23
2023,HAWTHORNE_REEF,OUTER,2,STRPURAD,1,pisco,-118.4178193,33.7470318,0.016666666666666666,23
2023,LECHUZA,INNER,1,STRPURAD,1,pisco,-118.86313,34.03186,0.016666666666666666,23
2023,LECHUZA,INNER,2,STRPURAD,0,pisco,-118.86313,34.03186,0,23
2023,POINT_FERMIN,INNER,1,STRPURAD,81,pisco,-118.3001585,33.70732309,1.35,23
2023,POINT_FERMIN,INNER,2,STRPURAD,158,pisco,-118.3001585,33.70732309,2.6333333333333333,23
2023,POINT_FERMIN,MID,1,STRPURAD,25,pisco,-118.3001585,33.70732309,0.4166666666666667,23
2023,POINT_FERMIN,MID,2,STRPURAD,2,pisco,-118.3001585,33.70732309,0.03333333333333333,23
2023,WHITES_POINT,INNER,1,STRPURAD,28,pisco,-118.3253193,33.71587645,0.4666666666666667,23
2023,WHITES_POINT,INNER,2,STRPURAD,32,pisco,-118.3253193,33.71587645,0.5333333333333333,23
2023,WHITES_POINT,MID,1,STRPURAD,4,pisco,-118.3253193,33.71587645,0.06666666666666667,23
2023,WHITES_POINT,MID,2,STRPURAD,0,pisco,-118.3253193,33.71587645,0,23
2023,LITTLE_DUME_W,INNER,1,STRPURAD,0,pisco,-118.79097,34.00654,0,23
2023,LITTLE_DUME_W,INNER,2,STRPURAD,0,pisco,-118.79097,34.00654,0,23
2023,LITTLE_DUME_W,MID,1,STRPURAD,0,pisco,-118.79097,34.00654,0,23
2023,LITTLE_DUME_W,MID,2,STRPURAD,6,pisco,-118.79097,34.00654,0.1,23
2023,LITTLE_DUME_W,OUTER,1,STRPURAD,1,pisco,-118.79097,34.00654,0.016666666666666666,23
2023,LITTLE_DUME_W,OUTER,2,STRPURAD,2,pisco,-118.79097,34.00654,0.03333333333333333,23
2023,POINT_DUME,INNER,1,STRPURAD,0,pisco,-118.80659,33.99884,0,23
2023,POINT_DUME,INNER,2,STRPURAD,0,pisco,-118.80659,33.99884,0,23
2023,POINT_DUME,MID,1,STRPURAD,0,pisco,-118.80659,33.99884,0,23
2023,POINT_DUME,MID,2,STRPURAD,1,pisco,-118.80659,33.99884,0.016666666666666666,23
2023,POINT_DUME,OUTER,1,STRPURAD,2,pisco,-118.80659,33.99884,0.03333333333333333,23
2023,POINT_DUME,OUTER,2,STRPURAD,0,pisco,-118.80659,33.99884,0,23
